,y_test,prediction
6053,2570.6538,3068.6814962319895
169,619.194,731.9463541981165
6907,2759.0752,3144.279434294033
5047,1471.418,2433.783528745064
6794,2884.2456,2550.484539278658
1342,2207.127,2367.497441409961
1895,2836.308,3093.8541390464648
5811,3471.4812,2551.9413770327965
5499,758.3462,817.8847058107345
97,3755.112,3030.1202075430306
2047,645.1602,844.5714137019114
5562,1657.1762,1444.2477583579007
1183,792.302,1362.6931220787924
6571,1384.864,1459.1638842936836
6112,858.882,3506.501237088135
6225,1416.8224,1432.9448632985304
5016,2864.9374,3491.934964447503
6666,3367.6164,2623.549195379108
6207,4267.1122,3918.141468538824
6041,2106.5912,4008.03682616156
6824,1211.756,1487.8920162678291
1583,1808.3128,4119.915976864399
1093,2684.5056,1741.9618740673536
3038,2852.2872,2717.5710495487297
8305,4354.9978,3793.2840385080367
316,886.8456,2386.947005953084
1693,992.7078,2134.2411358954596
132,6976.2524,5081.249223911478
1770,1956.1204,1252.7235661789289
2666,1540.6612,1918.439797723966
1494,3968.1679999999997,3146.5123581119824
3979,6471.576,3513.5505546440095
4203,1295.6468,3008.779432743623
1667,5608.6992,3563.1880777414485
299,2364.9216,1546.542031004513
2185,2069.3064,2728.680809458716
3675,543.2928,650.2771471185081
3228,1528.011,1664.303671510155
4712,1905.5196,1628.2300149433097
4973,1342.2528,1691.1578550846816
1059,5712.564,2651.9082705529636
2053,2804.3496,2412.8023070019726
3541,5522.811,2626.526175084529
8011,1414.1592,956.8471591993282
3392,1458.102,758.5198452644663
2231,4527.44,2870.9203255383813
703,3259.7568,2822.3577228529934
1128,1506.0396,1629.4276541567342
5304,3162.55,1292.732991748318
4000,703.0848,751.4896794815863
8200,4961.5416,3375.982515394066
7107,230.3668,1786.7946740718417
3295,1314.2892,722.2103814093323
4510,1617.894,2817.79576149591
6706,1506.0396,1851.3257283332011
4307,1246.3776,1282.8067046893268
7857,3644.5892,1878.3875189212627
7925,4477.505,2814.719353958292
5577,6002.8528,4201.062168999228
6746,2441.4886,1991.338352228191
4769,4206.5244,3774.8654842277992
2722,2588.6304,1598.0119005981153
3758,3523.4136,4116.87319687227
1646,1537.9979999999998,1814.9331946889938
940,735.709,564.0697742428649
3499,3205.1612,1809.8063981344092
3941,467.3916,1960.3721545606568
8289,2358.2636,1632.8218653467957
2451,3621.952,2800.0701683343455
4809,3440.8544,3311.518845701352
1078,217.0508,-25.06978089256586
1135,1139.8496,1984.8421448462088
46,2428.8384,2615.0008492147276
5920,6338.416,4421.384209793177
7892,3066.6748,3490.464918647937
4875,2220.4429999999998,1190.4406431998955
2901,755.0172,2214.674613846091
796,5141.3076,3691.471551058813
5574,2759.0752,3179.55802696189
7953,271.6464,-345.4347481648035
2991,1693.7952,1732.8257576504088
5477,996.0368,1567.9256098819953
2567,1310.2944,3245.648675771054
6071,1267.6832,1475.7775139520982
936,2954.8204,3319.537027147488
351,5494.8474,4187.515025567829
954,1323.6104,1545.8510272994376
8187,864.2084,1340.1617969980584
5363,1435.4648,1655.6747617307337
7104,768.9989999999999,579.9617650046947
4801,3237.1196,2032.7490297467343
1015,585.904,628.8594633970015
5177,7646.0472,5565.719518707965
3135,5496.8448,3654.8157952996035
5482,2816.3340000000003,2584.0277583860648
6842,3410.2276,3659.803748645689
744,2924.8594,2054.0018274450895
686,4500.808,3666.4303829592395
5059,3451.5072,2017.77927438922
677,3460.8284,2538.128612860311
7585,49.935,-959.6336614017241
6719,1374.2112,2741.077570606731
5889,1587.933,2833.03434881282
1719,3129.26,1978.0087408398203
7345,271.6464,574.3900231802019
341,539.298,1404.6514794247084
6636,1090.5804,589.023936054472
6113,2818.3314,2592.360371803335
8181,3221.1404,2697.500493218991
5524,190.4188,-321.2007502554102
3394,441.4254,643.6024600307114
3763,1346.9134,3144.9544070771367
5133,2587.9646,3245.0109801806093
1449,149.1392,-638.3690065854913
6877,3313.6866,2482.0562506638503
5320,1024.6662,895.9736764063192
8199,2748.4224,3360.6202806666843
6607,2966.139,3197.838531903394
7580,495.3552,820.9012301857097
458,1296.3126,2057.5483561024357
6595,1304.968,1511.1747427250782
5051,2946.165,3111.8684214926693
924,251.6724,2020.0041789759339
7009,1927.491,2012.4418352010564
8121,1071.938,497.56723610168166
5582,371.5164,188.3203548805111
3390,120.5098,116.32116680945478
3837,1435.4648,1624.314291080757
4670,97.2068,-891.2260790734729
3174,3528.74,2817.240564410018
6662,173.108,309.94828220445146
4815,2323.6420000000003,3390.782576590599
1195,1166.4816,988.1363324950214
1074,3013.4108,1571.8140087347701
2123,1381.535,614.4641509293106
4396,4745.8224,3833.432395793284
7477,75.9012,-929.6052830554113
5359,4119.9704,2530.465309024103
47,5815.0972,4189.168636999622
6731,437.4306,2469.220367519058
3843,249.0092,1661.9589458404525
1553,483.3708,1959.5392743805846
6593,820.2656,1845.9465798959736
7635,2848.9582,4039.5306043235664
6821,5892.33,4611.693156214578
8359,645.1602,535.5268340653921
3068,982.7208,860.1188843496557
3173,1498.05,1402.5161409248049
7517,1382.2008,1877.3315225128426
3011,265.6542,1465.112202530083
1032,2929.52,2322.3062677914077
7151,2466.7889999999998,2626.8487911209795
7005,484.7024,1775.7017643212794
547,1014.6792,2109.677900934366
4889,1829.6184,2425.13217233037
1572,1773.6912,3722.5606951176705
870,958.752,1565.0691570411132
5648,1274.3412,1946.1212748233147
330,306.268,1222.5689459205082
7556,2914.8724,4334.407044018773
5416,6759.2016,5396.754139483324
6083,1874.8928,2811.3462348952366
6566,898.83,985.722302104062
2445,195.7452,-263.9599901474603
3811,215.7192,-243.22489809729973
1713,1058.622,2202.7956584335952
8135,1235.059,543.1388598686376
5024,1328.271,1539.9114951914923
6219,2482.7682,1208.2968363769646
7897,1880.885,885.6958612052372
5628,3022.0662,2924.131773408832
4806,2105.2596,2055.3229892753634
5424,2484.7656,3277.2575427813467
5197,3621.2862,2701.3107546613687
7317,2306.9970000000003,3280.4126278414774
889,1414.1592,2524.8138675010305
2748,1686.4714,1573.8372974841284
7582,4291.7468,3106.214473788072
3061,1552.6456,2271.031384051755
493,731.0484,2019.1871787242976
6691,1567.9589999999998,1674.501267814181
7241,2591.2936,2888.886313143441
4165,1737.7379999999998,3045.9008135785566
2361,615.1992,1157.7671454840668
8225,2588.6304,2255.193797957755
7352,559.2719999999999,1391.450892053657
6348,1015.345,665.810835277368
3764,78.5644,-1180.0338720736559
1535,2554.0088,1517.7265010456679
175,585.2382,1316.9794292769138
981,6042.135,4315.956832007676
5364,3903.5854,2896.7235994570015
4922,2326.971,2527.779855459661
3718,2492.7552,2984.02954807463
8212,1981.4208,2603.6934450198655
1254,8132.0812,3961.103668325708
4227,3173.8686,2429.0962976925634
2010,689.1030000000001,1725.0653302489086
5803,1807.6470000000002,1619.4667175214822
6284,5175.9292,3633.507727251374
3144,2863.6058,2650.6759738279816
764,1125.202,1817.1084462893143
4990,453.4098,2492.728680266976
1600,1043.9744,1122.089208378362
3340,527.9794,588.6886689605194
2,2097.27,2296.339593460286
4896,4570.0512,3104.762902103723
786,1958.1178,1879.9051875107418
674,1239.7196,1108.7707206988139
5797,1605.9096,1290.9252056251771
6848,1416.8224,2533.3443927451203
5639,978.7260000000001,3083.26294284364
7914,677.1186,1175.169134893349
2803,6729.9064,2494.656374775765
3722,1837.608,1944.2552421322287
4334,347.5476,157.917810686743
7455,2926.191,3183.92901239654
427,3135.2522,2629.8106648279095
5560,2731.1116,3161.8612939485483
4300,1765.0358,2563.918951112763
5019,3848.324,3303.5754566759647
4336,6040.1376,3483.8544815836112
652,1528.011,1737.3328612888438
6681,1938.8096,2695.3670248557255
670,3542.0559999999996,3933.117542622774
3120,1829.6184,2457.7385900727304
5271,2127.8968,2159.5838500847835
6482,3558.0352,3580.307511125533
8226,366.19,745.7403043027648
4837,2098.6016,2181.764764382885
694,7488.9184,4638.3349248535615
3155,2847.6266,3444.7930884823595
1023,2418.1856,2462.3973117414253
6205,4727.18,3844.5873527821645
5140,1757.7120000000002,1553.4396219158884
4462,493.3578,661.3683176602999
164,2769.728,3399.1199377037597
5236,6358.39,4091.9513850710787
1378,1647.855,2409.4095177614395
259,4655.9394,1986.2041624218025
2307,2740.4328,3058.717505966856
7966,2129.2284,2274.3220376173076
3713,1984.7498,2916.4543084639668
6629,2418.1856,2464.4763765094704
2996,2651.2156,1995.6976837035395
8307,1201.769,992.8840606272204
163,2618.5914,1690.7482327909581
7723,2766.3990000000003,2994.238359974375
2907,828.921,948.5190989607293
264,1764.37,2747.0240379617208
3929,2603.278,2472.175916362409
3364,2241.0828,2171.8853020894635
385,610.5386,1399.9121758160445
3773,177.1028,-372.0977547073112
231,3435.528,4856.831294459655
2336,815.605,767.7263289801976
6469,769.6648,1164.3722518669356
701,1150.5024,737.4316764362437
6876,2591.2936,2943.4528374519628
4368,2863.6058,3369.3665646041977
1126,3428.2042,2888.450269760489
3961,1182.4608,3005.7898460404
8518,2778.3834,3361.535217543724
5247,1713.7692,2315.461952973136
2383,1685.8056,2346.316977786413
8234,340.8896,470.6328272502573
1886,5976.2208,3954.651554722291
6367,874.8612,596.354037364446
1446,1323.6104,1065.7191679888597
7860,2352.9372,2004.0839004807087
5569,4165.2448,4346.224175065661
3314,2336.958,3748.4492098823803
4604,3139.9128,2885.503877925245
7007,1731.08,1498.1689841743819
2143,838.908,706.4723642826291
2808,3231.1274,3740.5712770624864
1094,2163.1842,1894.9219980443731
5762,452.744,-140.57333164540205
5901,2277.036,3813.3718209923395
8296,122.5072,-691.4890406042658
964,5400.9696,3647.466557407337
7324,796.9626,719.7164679588964
179,3010.7476,2431.515576477172
7900,3327.6684,3693.3290268317155
7989,1390.1904,3417.9668912675475
8204,195.7452,1261.094569359886
4473,4607.335999999999,3291.89446568067
105,2247.7408,2269.9513101260936
2471,1948.1308,2868.619458566102
999,2115.9124,3822.9391548437893
5798,2563.33,3743.2415028079204
4584,982.7208,1022.2464363769143
8435,793.6336,4510.263640576881
2077,5556.7668,3376.248166241544
2744,4761.8016,3131.7011422995856
7031,377.5086,808.4618941491428
715,585.904,488.6576488558683
1602,1679.1476,1632.765648025802
1157,3048.6982,2468.4464688454837
6606,9554.23,4333.262412094897
2673,2999.429,2753.9879739655353
4380,2976.7918,2861.2556682052696
1052,2311.6576,2241.5368309591986
7960,639.168,1120.245531468317
1762,2876.256,3170.868501300978
1296,1427.4752,1441.883884411768
6387,223.7088,1741.1131624384648
2778,2026.0294,1970.0074958743214
6891,699.09,409.41428783685166
5321,205.0664,1641.1409599401504
68,2302.3364,2514.19942547891
5991,422.1172,1563.527911662251
2042,3091.9752,1443.7758985504502
2863,5273.1359999999995,3784.5294336734773
2327,555.2772,1138.029191249378
1660,918.804,2898.627076002972
5613,3942.8676,3027.681529073977
2928,3174.5344,3039.9021149026053
1548,660.4736,792.4432198816216
3349,1006.6896,1442.4640165658066
8410,788.9730000000001,4117.946536040739
975,1222.4088,871.0887767829623
6936,3751.1172,4702.272563645607
3259,1105.228,905.3102119936073
76,1207.0954,2791.7528769894093
6120,1813.6392,3860.4593640200487
3845,2101.2648,2850.847067934315
1560,167.7816,835.6502594601579
4249,2016.7082,2473.948793359139
1899,1198.44,1957.478840953573
7064,2380.9008,3124.2512275927133
2681,1486.7314,3262.9012895678025
3002,591.8962,1429.8781455983517
4951,1973.4312,4007.591784590411
7094,255.6672,647.6337693099213
5986,2759.0752,3142.5602581969306
1948,1567.2932,2063.247072770676
5351,6528.169,4227.532404791769
1728,790.9704,1102.2918639968002
1100,5353.6978,3500.6584811185153
6252,2976.1259999999997,3064.3581205105866
2057,5406.295999999999,2933.8420220040084
7307,588.5672,724.7992034663547
6392,4277.765,2400.961089611773
1911,575.2512,734.5001930338493
16,1621.8888,1690.7866222002758
4714,2508.7344,3370.95533592528
2834,2250.404,2431.3030521276337
1310,1127.8652,1694.5829834664908
4793,663.1368,1585.8642766157586
2117,2388.2246,2192.2188722011815
1908,1474.0812,3929.7205103254714
3328,1398.18,3627.697062251067
8429,2876.256,2892.587606972552
846,948.0992,1007.7803763858714
2781,247.6776,935.8219658122755
6715,356.8688,934.2349902596798
300,3251.7672,2913.736567213499
2540,1512.6976,1504.549211748493
2727,3504.1054,2922.039281489779
8018,1833.6132,3114.598070804331
7512,2082.6224,2014.8586633083296
4970,1444.786,1726.5021684187452
5750,2731.1116,2855.6499281215497
2299,3558.0352,1827.1947499528546
8110,49.2692,-978.5209598031961
2110,1949.4624,1377.1382214926025
6709,2471.4496,4033.6442030933263
4910,1288.323,2142.8191502843883
6422,1310.2944,1779.2023319202292
5745,1997.4,2856.6197705152217
355,4093.3384,2306.054032351248
2595,503.3448,-498.43273571308373
1079,2931.5174,2740.354773296905
4946,2143.876,2427.859579024089
228,1649.8524,1288.760319877395
860,1649.8524,1938.761698337396
4898,1413.4934,2087.888943847932
4640,4326.3684,3709.5405266754487
3502,948.765,1021.3573320948033
3668,1390.1904,2067.6336814370643
5144,6026.8216,4522.04875780878
4331,5580.0698,3066.8229667618384
6302,1789.6704,1733.6858134442418
3199,3395.58,3041.2583726798716
1347,2874.9244,2606.8349356598187
297,1418.154,2241.335372298662
7586,5404.9644,4085.586766987258
6227,4961.5416,2977.1265907494208
2770,291.6204,519.4088984419977
7554,83.225,-519.1191152924157
4449,778.9860000000001,1472.1345567341043
2494,3036.048,3024.1585220810457
6255,873.5296,849.5876047650399
8282,1640.5312,2385.5668325328293
2964,3068.0064,4117.138377820333
4058,2708.4744,2581.04770207677
2880,1808.9786,2603.4123949609893
4952,452.744,2539.2975165158005
8169,1651.184,2587.9195852126923
1935,1607.2412,1434.6736091502842
5066,1314.2892,1246.0962547615109
6676,1597.92,2548.813116887183
3317,291.6204,896.7299400996612
6998,3235.788,2597.852081623727
5706,701.7532,668.0054782573459
6466,689.7688,1560.3029524847277
2814,3075.9959999999996,2492.032757604856
7363,1071.938,775.2750879693228
3920,585.904,933.7600425342616
6209,4492.8184,2556.2309244120665
972,314.2576,706.9350298449182
6100,2259.0594,2705.399296579926
419,2940.1728,2045.7632993693458
3237,5892.33,4508.50342140025
411,711.0744,1902.517204996689
3462,4492.8184,2507.845522218538
3853,2010.7160000000001,1654.449194931063
2258,784.3124,717.0042615413067
8344,2822.992,2752.4079042203266
5005,1621.8888,1841.375850585411
791,2328.3026,2895.809328610475
1317,1721.0929999999998,2505.0785723137733
2497,663.1368,3571.384382379776
1647,360.8636,2598.8145949341597
657,4194.54,3383.6048441304956
524,3467.4864,1764.9837901711694
3948,131.8284,-1136.1880864454743
2197,1504.0422,2685.092457502394
7372,1294.3152,862.7648146951694
5039,3339.6528,3703.191256505263
4466,1395.5168,2909.9315370616555
3531,755.0172,3915.714364962383
2900,1997.4,1279.7510458664578
5132,639.168,1062.5227531073988
1703,4677.245,2739.5418098247937
4599,161.1236,-548.9445015281775
4416,4913.604,3996.508874423697
4483,1579.9434,3333.759100367736
2174,2591.2936,2821.496045594869
2864,5852.382,4627.76093465628
1311,67.9116,-1275.4720197784873
5050,567.2616,1088.8364929811924
8035,3499.4448,2388.610336757691
5633,1225.7378,2705.3204188636664
2649,2693.8268,2637.3565766295983
4667,167.7816,762.975866178582
2146,452.744,1750.2308708949072
4091,3874.2902,2325.603430800209
4190,2316.984,1789.2036301676303
40,3435.528,3628.2064573671846
1832,5785.802,3825.0364489753924
4455,1284.994,2076.877975808019
3839,703.0848,496.75498945753606
6574,1788.3388,1661.4471677302051
2982,864.2084,2148.1566500080535
4550,966.7416,1153.9054236303725
8016,117.1808,1.819176382165324
4818,4434.228,3497.7429768145385
7956,6795.1548,3971.340498982663
2155,4701.8796,3360.2861512917057
4294,1947.465,2035.5789394575488
7095,5582.733,3556.1466834415965
3905,569.259,889.8426167645298
6765,6930.978,3617.219375023105
8045,3515.4240000000004,2382.8298570188667
6728,473.3838,709.7694567886701
7747,2291.0178,2518.315182206402
681,798.96,1595.9143679324166
5196,3652.5788,2188.1808746357665
4733,1618.5598,1936.2835481215873
2885,1779.0176,1798.4959870709456
702,3072.667,3925.2507198605203
1825,5191.2426,3561.152420435741
2605,1807.6470000000002,2069.593708901618
7103,1036.6506,1888.222150163788
1397,1480.0734,2243.7504112357356
7463,3731.809,3171.0247331037103
8352,635.1732,409.81111243298164
4748,2660.5368,3143.4326417656634
5748,2241.0828,3970.92939695646
7558,79.896,-1157.646689066978
5685,2226.4352,836.6891950581064
1110,2237.0879999999997,2353.6579898788245
6419,1695.7926,2665.0752066126865
6985,2777.7176,3063.3685432329116
7780,5592.72,5051.666039813383
3600,3271.7412,3488.8721763704384
6078,1737.7379999999998,1907.557172581548
6640,5487.5236,4783.1381617611205
529,2503.408,2477.789100549554
2209,387.4956,1195.0608699536679
2952,2406.867,2436.911870131589
4150,7028.1848,3857.683204997388
2697,193.082,-302.5386060355604
5484,1178.4660000000001,1575.3786658617992
4082,1686.4714,1562.7656109767036
4509,210.3928,-190.70551215581645
3282,3453.5046,2442.750717104539
937,643.1628,735.0840356555061
5280,1428.141,1509.20423997048
6272,1707.777,3120.5498604233153
754,1221.0772,1286.5876819615291
6499,675.1212,836.2946166085513
8383,5221.8694,4079.711130720008
4351,2482.1024,2499.648974887409
711,415.4592,560.7153154574488
7504,214.3876,-177.86268912870446
7113,732.38,2060.1184794125775
7069,3954.8520000000003,4149.685197822229
1945,5369.0112,2676.9249520033995
564,4418.2488,3386.0602285761483
340,2807.0128,4104.270705054185
8454,159.792,604.1179872930816
746,539.298,1253.9931829054194
4751,1833.6132,3903.618979164971
4028,3285.723,4931.326411341488
5997,183.7608,1051.0844273317734
8338,3914.9040000000005,2062.4664598434665
6465,2659.8709999999996,2529.137899964494
6233,4860.34,3055.429150357352
2449,93.212,-332.60802417394166
1137,1966.7732,2317.4312119313204
4877,2914.8724,4362.726548324428
425,5642.655,3712.436076849457
5742,3419.5488,3331.954197655998
4722,319.584,719.7736513511995
1947,1446.1176,1944.6965705171797
7603,291.6204,284.4114789534931
1348,6353.0636,3916.476963744697
5813,1844.266,2935.368216517788
6507,493.3578,643.0720560798231
600,2181.8266,1213.8188487359726
1798,2942.836,2796.7331140436613
8139,787.6414,1545.5475505607847
8351,4602.0096,4094.689063822793
7832,493.3578,448.46032750153637
2517,1326.2736,2629.0166156499918
1038,862.8768,740.1192125986289
4879,2752.4172,3513.775834521952
1268,147.8076,445.2359522522902
4264,1208.427,1369.2176190699552
7056,3874.9559999999997,3183.7065753763122
3685,2712.4692,2999.2303844209564
6621,2681.8424,2239.2824084488043
4217,2812.3392,3960.0793704689436
778,1773.6912,2337.6292259584925
5080,980.0576,669.8113623650806
4533,5469.547,2814.7496419901013
6028,5056.751,3734.0239012349275
4841,6291.81,3353.2632111891457
6795,1133.8574,1391.749866990913
931,1611.9018,2849.2381897743962
1764,982.7208,1412.315766524974
6931,5634.6654,2772.732638819273
6530,1324.2762,1330.0191118207708
6371,2217.114,3248.743540497989
5267,1006.6896,3730.8993857587034
254,3779.0808,2796.5304909753127
8122,2648.5524,1727.204153038857
4272,2833.6448,3001.739989789392
3529,5546.1140000000005,4059.9489016636057
7036,3555.3720000000003,3817.8377356082383
6033,709.077,835.9127526296943
4614,123.8388,494.86891940385755
4054,183.7608,1099.4380886153358
82,4693.89,2675.8183312405386
7979,3782.4098,3193.1220874572086
8250,228.3694,1823.4136364994206
3933,2278.3676,1320.6516236116308
805,3355.632,3192.5307365999606
6116,2093.9410000000003,1941.239460278018
141,1693.7952,1691.3512537939805
6221,451.4124,1659.232845776878
7057,1973.4312,3167.976300176171
2254,1569.9564,3005.364316678753
5414,150.4708,486.81008849501745
3550,3056.022,4562.573328064387
5154,205.0664,-222.455824043622
7483,4303.0654,2954.5518503504973
4219,45.9402,-1064.2799456377422
1417,2768.3964,3089.6861025414387
515,1393.5194,2003.1261274377732
2825,186.424,397.7753376434148
3244,722.393,1766.972368068918
5295,767.0016,2157.471398335664
2169,3062.0142,2188.332277346294
5967,2306.9970000000003,2542.7983773222927
3022,4920.9278,4056.256395624681
577,1118.5439999999999,1340.1565784428412
6378,1846.9292,1538.9248041673818
3630,3068.0064,4121.185032834262
4934,828.921,785.8482248606445
7880,1869.5664,2453.0753893304304
1739,1342.2528,1509.766190972389
3298,4097.3332,3957.5590584366932
7362,369.519,298.45189391939243
7968,5432.928000000001,2969.9446373408437
3217,1530.6742,2723.9685998425434
232,1133.8574,1432.1413550712007
7787,2652.5472,2614.1295610111665
7368,251.6724,2011.3420533084595
3020,1697.79,1642.3438373158638
1355,1066.6116,1806.2060404053182
1462,115.8492,113.56460351523901
1818,1496.0526,3299.6843869312092
5520,3301.7022,1867.9207864074099
8292,543.2928,1026.8352420727888
3371,2277.036,1683.2718241437994
820,3195.84,2358.678568104141
886,452.744,798.1956583751589
4489,1194.4452,1534.7123107941507
8076,1691.7978,2155.080815484901
6638,547.2876,1498.2457721392282
2791,2117.244,2755.8314673355503
4572,1104.5622,968.0304789905878
7080,2936.178,2632.8660489049485
4552,400.8116,-795.9268971843626
4204,2396.88,4554.850727419809
1883,1025.3319999999999,1465.0626080197935
762,1265.02,1729.7394761600528
2198,5126.66,3669.096079267308
4885,1697.79,1664.9033407938
5401,1078.596,3435.454495566349
2319,2999.429,2851.5278603425886
4107,619.194,1373.5426013360798
1138,7472.2734,5469.69066570291
3692,3529.4058,2947.704160546757
5106,159.1262,700.8461794649011
7937,2362.9242,2934.194607764839
8345,641.1654,1502.585164660209
7526,3775.086,2807.5180829033898
4768,529.311,1718.221550000867
6698,999.3658,887.4249772524245
1944,3153.2288,3227.9230809253454
1905,2181.1608,2351.257027949343
2025,4687.232,3720.9560821078076
7242,2050.6639999999998,1600.1761504331341
3741,2277.036,3048.1603519690716
5349,282.2992,611.1522372048782
588,3205.1612,3212.5804287779315
4796,4432.2306,4813.722944208432
4014,2269.0464,2266.4543253665797
77,643.1628,-460.7845794386326
2638,502.0132,622.6992303989653
7790,2906.217,3012.7045863877916
3469,186.424,378.26482120156044
3785,2281.6966,1781.3870977771467
2362,1069.2748,1522.8080696648688
4215,4655.2736,3913.8431813265665
2248,3010.7476,2957.2918511563626
3556,203.7348,-154.12139086944217
8321,4363.6532,2432.4359318672655
8215,387.4956,1150.030382014671
5492,2328.9684,1798.5335450347452
4746,4278.4308,4078.6889536006233
6171,3225.801,2813.0632891829414
6558,837.5764,909.8684973419263
5729,474.0496,21.714723310174122
3245,6291.81,3281.135885505423
7674,338.2264,880.6535070167611
8061,2117.244,3186.519863935337
3230,1416.8224,1722.5389996483414
2879,491.3604,664.3465600099585
215,131.1626,275.4406210641371
5683,4643.955,2354.9519611053875
5327,1331.6,1283.984664159943
3819,2776.386,2924.1357982885474
392,796.9626,1489.723983885434
27,308.9312,904.1155553949981
5886,1390.1904,2517.088884124217
752,1402.1748,3245.2400608224043
1810,1789.6704,2628.103166279924
5897,1372.2138,2448.5658364813034
478,1057.9562,2447.265080929291
6012,852.2239999999999,763.4297569370874
7141,424.7804,1506.6706281356587
909,223.7088,864.1729882491325
5126,1635.8706,1632.7976945169949
7894,1593.9252,1398.690419141165
7334,651.8182,905.5440376357235
1558,1765.0358,2275.06770103939
5100,1037.3164,918.3529384985015
6830,1624.5520000000001,1147.046540697283
2485,633.8416,1520.3959370508705
8371,185.0924,954.754913156145
2151,3115.9440000000004,2930.453749749285
7494,2271.0438,4087.060355149243
2180,1922.8304,1580.3023570373139
2331,2050.6639999999998,4186.138355291644
6686,1677.816,1526.5566410685024
563,319.584,668.1535357970852
5885,2993.4368,2915.5611627478556
5951,1498.05,2802.9186681108376
5017,3813.7024,3598.449790470019
4195,2649.884,4209.040233348726
969,1017.3424,2009.7815961993238
5308,638.5022,1360.6090800627978
5009,4146.6024,3657.881478345219
6543,2237.0879999999997,2980.0794002658336
6027,615.1992,748.8050343402974
4176,2628.5784,1530.7657996618632
5402,1390.1904,1263.695629288256
4819,1965.4416,1774.2987646144982
7457,5499.508000000001,4525.6187239486535
6346,629.181,735.1896054097083
7181,639.168,1359.4656354570138
5123,732.38,3022.671096038653
4693,197.0768,-88.1723803769994
3386,4845.0266,4068.0213839209537
4102,1104.5622,2618.911551443367
5157,1800.3232,3637.2503680711357
5545,4344.345,2621.304169745053
5841,2833.6448,2940.3750323589334
997,9275.9256,4074.7417289781765
3227,985.3839999999999,2016.1152965853285
7875,5522.811,5580.222137309411
1017,703.0848,1866.1472268491073
7083,198.4084,1221.6760913137136
5875,2756.4120000000003,3412.6956041011094
653,1990.7420000000002,2177.5715363626223
6389,380.8376,1269.1447468216054
5563,361.5294,1941.08988365876
7743,1411.496,2529.5931816655216
4144,5034.7796,4175.7265010511555
4414,3435.528,3648.007962896976
919,451.4124,1197.981981217644
5684,3463.4916,3221.5369596737987
3400,7033.5112,2841.6314152506925
1609,1787.0072,2592.27572945767
2788,3688.532,2858.5103568589006
2715,169.1132,-429.7032181686902
1950,1078.596,3440.726038835771
3133,3292.381,2289.7982745744825
2926,1733.7432,2083.3543846774605
7234,1174.4712,2179.4123680406383
4436,2456.802,2603.7009446472803
8464,468.7232,2019.000962280708
3738,4769.1254,2704.171309442
3236,818.934,1304.2305339351674
3798,2805.0154,3997.927108311994
8348,822.263,1023.2325480821166
7074,418.1224,1453.1170161674145
7126,247.0118,669.2518717554459
6802,916.1408,1037.7078871342649
3265,1659.1736,3752.292334693511
1215,2982.784,1538.9889310963615
6508,1860.2452,1361.5092664809586
6923,5024.1268,3292.049275347304
5062,2600.6148,2417.695731317439
3056,1749.7224,1277.922823351966
518,3273.7386,3042.157637389027
1724,2055.9904,4097.12097102267
7208,1120.5414,2023.2600516287455
2342,1844.9318,1899.667616426879
3301,47.9376,-983.4209291056807
4862,1043.9744,2349.2595828041503
1375,958.752,1071.824077841738
5264,1069.2748,743.7932494291688
4570,3419.5488,4747.46838383943
2954,739.038,1154.0123838063696
6899,3861.64,3089.4665540131923
7657,2051.9956,1466.4961122526688
2886,1185.124,972.7187007223012
268,308.9312,551.8403061471518
5145,2909.546,1998.4519528744763
6708,3237.1196,2913.8621189391015
6002,182.4292,1001.5541484438027
4933,5888.3352,3069.2789413139703
504,2876.256,3127.4598751751805
107,2530.7058,1982.3890695224477
3477,1964.11,3077.2363834843804
8118,735.709,1016.1280857115704
6150,595.2252,1364.7246930797069
3129,3844.995,2948.657860410315
6353,3579.3408,4115.286685673484
2779,2603.278,4196.975805829714
2573,259.66200000000003,-333.2338501601432
4377,111.8544,-62.81261521668466
3226,4604.6728,2823.366295082542
7791,4074.696,2761.595691167406
632,2207.127,1997.2155257448692
3206,219.0482,1532.612785782746
5522,703.0848,736.2242702504146
602,1054.6272,1538.372339075903
3489,1789.6704,1815.1825587333724
7130,151.1366,561.5986335695357
6025,166.45,836.6214760031758
6104,1510.0344,2291.4354462018946
1694,2972.797,2430.307582861979
4909,127.1678,187.92287854519873
5572,2330.9658,4107.05394218632
1158,1443.4544,2882.1027096067487
2558,585.904,630.3581585844827
6016,3078.6592,2835.8826428141992
5008,3095.97,2054.0404655695506
6417,2858.2794,1781.2300488334904
6077,3691.1952,3075.2465715995536
438,1929.4884,3488.8629676333135
3820,2703.1479999999997,2768.9394886332143
8486,45.2744,-937.6038856508599
4012,180.4318,1013.5108122212187
609,1555.9746,1342.3505473135535
2855,138.4864,-1377.706641470327
2835,1480.7392,1501.9335776674639
3231,3266.4148,3815.076089664802
6622,460.7336,-27.476499778081916
7410,2462.7942,1472.7078385750074
1055,2874.9244,2700.9313244215273
6712,2600.6148,2388.464153334342
1354,1921.4988,2339.594145895336
3127,2073.3012,2121.3551953561
5089,3225.1352,3707.470657176101
6044,308.9312,557.4099728568071
8386,813.6076,1028.370978258723
1603,2404.2038,1614.813833960094
3589,265.6542,377.6874686268233
6937,1211.756,2806.4274160585273
5392,790.9704,2280.3690153397133
1808,628.5152,728.8919372018922
7229,3858.9768,2940.754493148774
